Feature	Gain	Cover	Frequency
SP.POP.GROW_delta1	0.000179824919949791	0.00066016721895195	0.0011782418014008
PA.NUS.FCRF	0.00017809682226749	0.00248850267285788	0.0014400733128232
EN.GHG.N2O.MT.CE.AR5_tend2	0.000174167062062355	0.000597544973891791	0.000916410289978399
TM.VAL.FOOD.ZS.UN_delta1	0.000172463883142262	0.000879930331289234	0.0015055311906788
NE.IMP.GNFS.KD_delta1	0.000172359289990952	0.000839547762044833	0.000720036656411599
SP.POP.0014.FE.IN	0.000168015330741478	2.89701040231574e-05	0.0001309157557112
EN.GHG.N2O.PI.MT.CE.AR5_ratioavg2	0.000164391538924685	0.00815523059617548	0.00595666688485959
EN.GHG.N2O.IC.MT.CE.AR5_max2	0.000161844736772362	1.1705092534609e-05	6.54578778555999e-05
TM.VAL.MANF.ZS.UN	0.000159140978425419	0.000116173043405995	0.0001309157557112
TX.VAL.MRCH.R5.ZS_lag1	0.000158991299347822	0.000387145935582194	0.0004582051449892
AG.LND.ARBL.ZS_tend2	0.000153703165674858	0.00897517232822484	0.00615304051842639
EN.GHG.N2O.IP.MT.CE.AR5_avg2	0.000152578667964406	4.50646062582448e-05	0.0001309157557112
SP.POP.5054.MA.5Y	0.000150225874662391	0.00615863443708454	0.0032074360149244
TX.VAL.MRCH.R6.ZS_delta1	0.000145769735088225	0.00068035850357415	0.0018328205799568
SP.POP.3034.MA.5Y_delta1	0.000145441170816956	0.00273109071563765	0.0017019048242456
NV.AGR.TOTL.ZS_lag1	0.000142085763054867	0.000219470485023919	0.000327289389278
TX.VAL.MRCH.R6.ZS_lag1	0.000141666951633708	0.000140461110415308	0.0004582051449892
SP.POP.0509.FE.5Y	0.000137872742326768	0.00116611984376042	0.000589120900700399
SE.PRM.ENRR.MA	0.00013454194280497	0.000301991387392913	0.000785494534267199
TX.VAL.MRCH.R4.ZS	0.000133817421643444	0.000280922220830617	0.000916410289978399
BX.GRT.TECH.CD.WD_isNA_rank	0.000132064363718805	0.00238871675900034	0.0015709890685344
NV.AGR.TOTL.CD	0.00012646225812379	1.5509247608357e-05	6.54578778555999e-05
NY.GDP.MKTP.CN_isNA_rank	0.000125077519936969	0.0129888485583423	0.00942593441120639
AG.LND.AGRI.ZS_max2	0.000122578345415362	0.000104467950871386	6.54578778555999e-05
SP.POP.5054.MA.5Y_lag1	0.000119630630976634	0.00338569801563566	0.0017673627021012
SP.POP.3034.FE.5Y	0.000119412020615475	3.95046873043055e-05	0.0001963736335668
BX.GRT.TECH.CD.WD	0.000117439812013602	0.00010973524251196	0.0001963736335668
AG.LND.TOTL.K2_ratioavg2	0.000115498464719163	0.00235711300915689	0.0011127839235452
NY.GSR.NFCY.CN	0.00011543103303467	0.000443037752434952	0.0004582051449892
TX.VAL.FUEL.ZS.UN	0.000112029669805234	0.0013741778635631	0.00163644694639
TX.VAL.FOOD.ZS.UN_delta1	0.000110067402812955	0.000392998481849498	0.000720036656411599
BX.KLT.DINV.WD.GD.ZS_lag1	0.000109427442905861	0.00120064986673752	0.000981868167833999
FM.AST.NFRG.CN_min2	0.000108169487780991	0.00401016470235706	0.0024219414806572
BX.GRT.EXTA.CD.WD_isNA_rank	0.000105542575725215	0.000635879151942636	0.000785494534267199
SE.PRM.ENRR.FE	0.000104577697975999	0.000488687613319927	0.000589120900700399
BM.KLT.DINV.WD.GD.ZS_min2	0.000102657602220701	0.000623881432094662	0.000720036656411599
SP.POP.0509.MA.5Y	0.000100630651754978	8.19356477422632e-05	0.0001309157557112
BX.GSR.MRCH.CD_lag1	9.79812157816838e-05	0.000284726375904365	0.0001963736335668
NV.SRV.TOTL.ZS_rank	9.75080551160017e-05	0.000217714721143728	0.0002618315114224
NE.CON.PRVT.ZS_lag1	9.71035547212495e-05	0.0004333810510939	0.0002618315114224
BX.GRT.TECH.CD.WD_rank	9.53757970293886e-05	0.00146811123115334	0.000720036656411599
TX.VAL.FUEL.ZS.UN_rank	9.296856264877e-05	0.00051853559928318	0.000981868167833999
DT.NFL.UNDP.CD	9.24500886427286e-05	0.000507123134061936	0.000523663022844799
NY.ADJ.NNTY.PC.CD	9.08690932521518e-05	0.00139495440281203	0.000916410289978399
SP.RUR.TOTL.ZS	9.02950289625961e-05	0.000357005322305576	0.000327289389278
MS.MIL.MPRT.KD_tend2	8.89263394139927e-05	0.0114434837164605	0.00680761929698239
SH.MMR.RISK_delta1	8.86001866733302e-05	0.00597983914861839	0.0045165935720364
