Feature	Gain	Cover	Frequency
TM.VAL.MRCH.R2.ZS	5.22495508740054e-05	0.000673980513066142	0.0011818002757534
BX.KLT.DINV.WD.GD.ZS_lag1	5.20829843228418e-05	0.000464656547208801	0.000656555708751888
SP.POP.7579.MA.5Y_delta1	5.0763273165136e-05	0.000691652696500969	0.000722211279627076
NY.ADJ.DRES.GN.ZS	4.89412873187089e-05	0.000438452964874403	0.00052524456700151
FM.AST.NFRG.CN	4.89202098172497e-05	0.00488727279818306	0.00295450068938349
TM.VAL.MRCH.R4.ZS_lag1	4.82191830158689e-05	9.71970088915458e-05	0.000262622283500755
DC.DAC.USAL.CD_isNA_rank	4.72823787113505e-05	0.000633151675475336	0.000656555708751888
EG.ELC.NGAS.ZS_tend2	4.70279148768298e-05	0.000112126956965796	0.000393933425251133
TM.VAL.INSF.ZS.WT	4.56886806736088e-05	0.000262949901797505	0.000328277854375944
TX.VAL.MRCH.HI.ZS_lag1	4.4515161981887e-05	0.000198964410050719	0.000262622283500755
EN.GHG.N2O.BU.MT.CE.AR5_ratioavg2	4.39051539206512e-05	0.00433913041888559	0.00275753397675793
AG.PRD.CROP.XD_lag1	4.29743428296633e-05	0.000297989575849316	0.00052524456700151
BX.GSR.TRVL.ZS	4.24628459675515e-05	0.000469226939476428	0.000853522421377454
SE.PRM.ENRR	4.24227015252367e-05	0.000340037184711489	0.000853522421377454
BX.GSR.TRVL.ZS_lag1	4.24073070007307e-05	0.000355271825603581	0.00052524456700151
IT.CEL.SETS.P2_avg2	4.22255804408093e-05	9.81110873450713e-05	0.000131311141750378
SP.POP.7074.FE.5Y_delta1	4.21960029844419e-05	0.00802256189377555	0.00531810124089029
SP.RUR.TOTL.ZG	4.12072456275878e-05	0.000246496489634046	0.000393933425251133
urban_x_oop_rank	4.00978299327219e-05	0.00272212563459897	0.00124745584662859
DC.DAC.DEUL.CD	3.93645167836314e-05	0.000134674225486092	0.000262622283500755
BX.GSR.CMCP.ZS	3.92726269425301e-05	0.000144729088474872	0.000459588996126321
AG.LND.TOTL.K2_ratioavg2	3.90882657959656e-05	0.000981720259086397	0.000459588996126321
SP.POP.5054.FE.5Y_lag1	3.90061029248552e-05	0.00638148637687942	0.00321712297288425
DC.DAC.CECL.CD	3.88239842329654e-05	0.000381170715120137	0.00052524456700151
NE.CON.GOVT.ZS_tend2	3.87526551405722e-05	0.000261121744890454	0.000393933425251133
SP.POP.6064.FE.5Y	3.84345195441502e-05	2.40707326095051e-05	6.56555708751888e-05
BM.GSR.TRVL.ZS_ratiomax2	3.84026381079143e-05	0.000835163013704474	0.000590900137876699
EG.ELC.FOSL.ZS_min2	3.82901065871462e-05	3.62584453231785e-05	6.56555708751888e-05
SE.PRM.ENRR.FE_rank	3.81645955486546e-05	0.000136502382393143	0.000328277854375944
BX.GSR.TOTL.CD_tend2	3.67840550471706e-05	0.000288544098496219	0.000459588996126321
